xintercept	key	showSelected1	PANEL
-3.40517154532405	log.mad	-3.40517154532405	6
-3.3425240529057	log.mad	-3.3425240529057	6
-3.28690415923927	log.mad	-3.28690415923927	6
-3.25718137605412	log.mad	-3.25718137605412	6
-3.23007133061773	log.mad	-3.23007133061773	6
-3.19934456195085	log.mad	-3.19934456195085	6
-3.18268254716402	log.mad	-3.18268254716402	6
-3.17626573633418	log.mad	-3.17626573633418	6
-3.15418441021787	log.mad	-3.15418441021787	6
-3.13510218222723	log.mad	-3.13510218222723	6
-3.1288321516282	log.mad	-3.1288321516282	6
-3.12428325754699	log.mad	-3.12428325754699	6
-3.11052969191975	log.mad	-3.11052969191975	6
-3.09633058719428	log.mad	-3.09633058719428	6
-3.06797832719976	log.mad	-3.06797832719976	6
-3.03874000705693	log.mad	-3.03874000705693	6
-3.03275494018199	log.mad	-3.03275494018199	6
-3.01673144302113	log.mad	-3.01673144302113	6
-2.9997273296055	log.mad	-2.9997273296055	6
-2.99300764584068	log.mad	-2.99300764584068	6
-2.97756749772815	log.mad	-2.97756749772815	6
-2.95671233316695	log.mad	-2.95671233316695	6
-2.93399282300782	log.mad	-2.93399282300782	6
-2.91925822882904	log.mad	-2.91925822882904	6
-2.91272294490496	log.mad	-2.91272294490496	6
-2.90091679298919	log.mad	-2.90091679298919	6
-2.89532856742363	log.mad	-2.89532856742363	6
-2.89331240801927	log.mad	-2.89331240801927	6
-2.8903268175071	log.mad	-2.8903268175071	6
-2.88871961823805	log.mad	-2.88871961823805	6
-2.88532403385801	log.mad	-2.88532403385801	6
-2.87672990892027	log.mad	-2.87672990892027	6
-2.8631083816259	log.mad	-2.8631083816259	6
-2.85428308693244	log.mad	-2.85428308693244	6
-2.84181173764153	log.mad	-2.84181173764153	6
-2.83007162703623	log.mad	-2.83007162703623	6
-2.82380106448097	log.mad	-2.82380106448097	6
-2.81644846638205	log.mad	-2.81644846638205	6
-2.80999344651041	log.mad	-2.80999344651041	6
-2.79804633071877	log.mad	-2.79804633071877	6
-2.77797327190277	log.mad	-2.77797327190277	6
-2.75634625462163	log.mad	-2.75634625462163	6
-2.73877837170882	log.mad	-2.73877837170882	6
-2.72755138854465	log.mad	-2.72755138854465	6
-2.71015428633862	log.mad	-2.71015428633862	6
-2.69243076768016	log.mad	-2.69243076768016	6
-2.68920926340671	log.mad	-2.68920926340671	6
-2.68210493411309	log.mad	-2.68210493411309	6
-2.66526584268327	log.mad	-2.66526584268327	6
-2.65275784209228	log.mad	-2.65275784209228	6
-2.64837890931216	log.mad	-2.64837890931216	6
-2.64541549027185	log.mad	-2.64541549027185	6
-2.64417817866232	log.mad	-2.64417817866232	6
-2.64298500767469	log.mad	-2.64298500767469	6
-2.63963557786102	log.mad	-2.63963557786102	6
-2.63594106841411	log.mad	-2.63594106841411	6
-2.62673272329374	log.mad	-2.62673272329374	6
-2.60328130640727	log.mad	-2.60328130640727	6
-2.5641389859189	log.mad	-2.5641389859189	6
-2.53912206891868	log.mad	-2.53912206891868	6
-2.5371184193979	log.mad	-2.5371184193979	6
-2.52571007904757	log.mad	-2.52571007904757	6
-2.51539805737777	log.mad	-2.51539805737777	6
-2.50951220459111	log.mad	-2.50951220459111	6
-2.50007761910465	log.mad	-2.50007761910465	6
-2.49343394820107	log.mad	-2.49343394820107	6
-2.48991132351453	log.mad	-2.48991132351453	6
-2.48671730770037	log.mad	-2.48671730770037	6
-2.47392230699237	log.mad	-2.47392230699237	6
-2.45628574046295	log.mad	-2.45628574046295	6
-2.41958454296112	log.mad	-2.41958454296112	6
-2.38841376059838	log.mad	-2.38841376059838	6
-2.37120435033153	log.mad	-2.37120435033153	6
-2.35492905951166	log.mad	-2.35492905951166	6
-2.35226679651821	log.mad	-2.35226679651821	6
-2.33839145710276	log.mad	-2.33839145710276	6
-2.31494757059488	log.mad	-2.31494757059488	6
-2.29231883865383	log.mad	-2.29231883865383	6
-2.27441211011336	log.mad	-2.27441211011336	6
-2.26777564883725	log.mad	-2.26777564883725	6
-2.2635485360225	log.mad	-2.2635485360225	6
-2.25402517862556	log.mad	-2.25402517862556	6
-2.23402864892722	log.mad	-2.23402864892722	6
-2.20496580660434	log.mad	-2.20496580660434	6
-2.1816656939412	log.mad	-2.1816656939412	6
-2.16812652631956	log.mad	-2.16812652631956	6
-2.14721737123815	log.mad	-2.14721737123815	6
-2.11249860640012	log.mad	-2.11249860640012	6
-2.09325687446392	log.mad	-2.09325687446392	6
-2.03548671906702	log.mad	-2.03548671906702	6
-1.89926384535668	log.mad	-1.89926384535668	6
-1.78601242465807	log.mad	-1.78601242465807	6
-1.69846549782181	log.mad	-1.69846549782181	6
-1.63850006510732	log.mad	-1.63850006510732	6
-1.60242408894456	log.mad	-1.60242408894456	6
-1.56256020836578	log.mad	-1.56256020836578	6
-1.46591940265293	log.mad	-1.46591940265293	6
4.62454010014606	log.n	4.62454010014606	7
4.71654192163453	log.n	4.71654192163453	7
4.84219913577498	log.n	4.84219913577498	7
4.9270173344083	log.n	4.9270173344083	7
4.95580226031904	log.n	4.95580226031904	7
4.96632896491795	log.n	4.96632896491795	7
4.99022429683613	log.n	4.99022429683613	7
5.01395756545559	log.n	5.01395756545559	7
5.0205801788306	log.n	5.0205801788306	7
5.02715922111936	log.n	5.02715922111936	7
5.03369526190303	log.n	5.03369526190303	7
