x	xend	y	yend	key	PANEL
13.289570658268	13.289570658268	-2.4273277177102	-2.4273277177102	log.bases.per.probe 44	1
13.2941338908663	13.2941338908663	-2.09264802983575	-2.09264802983575	log.bases.per.probe 45	1
13.2972540182025	13.2972540182025	-1.09606821779313	-1.09606821779313	log.bases.per.probe 46	1
13.2972540182025	13.2972540182025	-3.16814492671951	-3.16814492671951	log.bases.per.probe 47	1
13.4328087474087	13.4328087474087	0.0274068521112345	-0.387841300539221	log.bases.per.probe 48	1
13.4982879069688	13.4982879069688	-2.73452389834398	-2.73452389834398	log.bases.per.probe 49	1
13.4982879069688	13.4982879069688	-3.4917937363771	-3.4917937363771	log.bases.per.probe 50	1
13.5558975054401	13.5558975054401	-2.11193412204015	-2.11193412204015	log.bases.per.probe 51	1
13.5597961458557	13.5597961458557	-1.99137139951715	-1.99137139951715	log.bases.per.probe 52	1
13.5602510359766	13.5602510359766	-2.35402690731345	-2.35402690731345	log.bases.per.probe 53	1
13.5757397425478	13.5757397425478	-3.18976259404221	-3.18976259404221	log.bases.per.probe 54	1
13.5957902373429	13.5957902373429	-3.75967280670319	-3.75967280670319	log.bases.per.probe 55	1
13.5957902373429	13.5957902373429	-3.90916313527448	-3.90916313527448	log.bases.per.probe 56	1
13.6363643643642	13.6363643643642	-3.27845894125333	-3.27845894125333	log.bases.per.probe 57	1
13.6516864743672	13.6516864743672	-2.88777271397494	-2.88777271397494	log.bases.per.probe 58	1
13.6745855771844	13.6745855771844	-2.69563397675129	-2.69563397675129	log.bases.per.probe 59	1
13.6764665033657	13.6764665033657	-2.45778908378764	-2.45778908378764	log.bases.per.probe 60	1
13.6765605566722	13.6765605566722	-2.22373860592894	-2.22373860592894	log.bases.per.probe 61	1
13.6811002582056	13.6811002582056	-1.49133992414469	-1.49133992414469	log.bases.per.probe 62	1
13.6830025037952	13.6830025037952	-1.63006966477377	-1.63006966477377	log.bases.per.probe 63	1
13.6846737640266	13.6846737640266	-1.48726828024278	-1.48726828024278	log.bases.per.probe 64	1
13.6909071875205	13.6909071875205	-2.43480567004153	-2.43480567004153	log.bases.per.probe 65	1
13.6989328544267	13.6989328544267	-1.32429063419703	-1.32429063419703	log.bases.per.probe 66	1
13.7034680095921	13.7034680095921	-2.16551435429865	-2.16551435429865	log.bases.per.probe 67	1
13.7126004931554	13.7126004931554	-0.989283198590717	-0.989283198590717	log.bases.per.probe 68	1
13.7166913046762	13.7166913046762	-0.752921702048386	-0.752921702048386	log.bases.per.probe 69	1
13.7388907025429	13.7388907025429	-3.02667018595389	-3.02667018595389	log.bases.per.probe 70	1
13.739333781426	13.739333781426	-2.72567321788475	-2.72567321788475	log.bases.per.probe 71	1
13.7437293308984	13.7437293308984	-2.38154777630768	-2.38154777630768	log.bases.per.probe 72	1
13.7627782892199	13.7627782892199	-2.08451636962064	-2.08451636962064	log.bases.per.probe 73	1
13.7877619749093	13.7877619749093	-3.25920476298529	-3.25920476298529	log.bases.per.probe 74	1
13.8767397308661	13.8767397308661	-1.62731466033418	-1.62731466033418	log.bases.per.probe 75	1
13.8784908282991	13.8784908282991	-1.18046235100281	-1.18046235100281	log.bases.per.probe 76	1
13.9140507388347	13.9140507388347	-0.518133184735317	-0.518133184735317	log.bases.per.probe 77	1
13.9241645606121	13.9241645606121	-1.38741236056762	-1.38741236056762	log.bases.per.probe 78	1
13.9242130776372	13.9242130776372	-0.0326272236491007	-0.387841300539221	log.bases.per.probe 79	1
13.990702818906	13.990702818906	-2.93398064780366	-2.93398064780366	log.bases.per.probe 80	1
14.0224515172206	14.0224515172206	-2.84407900387753	-2.84407900387753	log.bases.per.probe 81	1
14.0485967973249	14.0485967973249	-2.57224291260575	-2.57224291260575	log.bases.per.probe 82	1
14.1030320038799	14.1030320038799	-2.57109391823545	-2.57109391823545	log.bases.per.probe 83	1
14.2200819499547	14.2200819499547	-0.918049018762426	-0.918049018762426	log.bases.per.probe 84	1
14.3950054115176	14.3950054115176	-2.1906642299195	-2.1906642299195	log.bases.per.probe 85	1
12.6922404116686	12.6922404116686	0.745614947857667	1.83122816017289	log.bases.per.probe 86	1
12.8531320103534	12.8531320103534	0.51366746595381	1.83122816017289	log.bases.per.probe 87	1
12.9330953282244	12.9330953282244	1.62552396270065	1.83122816017289	log.bases.per.probe 88	1
13.103425945758	13.103425945758	3.70921248796031	3.70921248796031	log.bases.per.probe 89	1
13.1430964821254	13.1430964821254	0.141613804780466	1.83122816017289	log.bases.per.probe 90	1
13.1754617666275	13.1754617666275	0.625635522764932	0.625635522764932	log.bases.per.probe 91	1
13.2229397273032	13.2229397273032	2.45373607135552	2.45373607135552	log.bases.per.probe 92	1
13.2847162798032	13.2847162798032	4.2463646508084	4.2463646508084	log.bases.per.probe 93	1
13.3040966412201	13.3040966412201	2.34722156358775	2.34722156358775	log.bases.per.probe 94	1
13.3162474590026	13.3162474590026	1.6244380887739	1.6244380887739	log.bases.per.probe 95	1
13.6301338146136	13.6301338146136	0.169909310703643	0.612158699460779	log.bases.per.probe 96	1
13.808267852036	13.808267852036	0.924580484958247	0.924580484958247	log.bases.per.probe 97	1
13.9344191373629	13.9344191373629	1.79712351557468	1.79712351557468	log.bases.per.probe 98	1
14.0289240317262	14.0289240317262	0.598681876156626	0.612158699460779	log.bases.per.probe 99	1
14.4625414773484	14.4625414773484	1.33610714247327	1.33610714247327	log.bases.per.probe 100	1
