x	y	key	tooltip	showSelected1	PANEL
-3.15418441021787	8.55605149066474	log.mad	log.mad.thresh	-3.15418441021787	6
-3.13510218222723	8.55605149066474	log.mad	log.mad.thresh	-3.13510218222723	6
-3.1288321516282	8.55605149066474	log.mad	log.mad.thresh	-3.1288321516282	6
-3.12428325754699	8.55605149066474	log.mad	log.mad.thresh	-3.12428325754699	6
-3.11052969191975	8.55605149066474	log.mad	log.mad.thresh	-3.11052969191975	6
-3.09633058719428	8.55605149066474	log.mad	log.mad.thresh	-3.09633058719428	6
-3.06797832719976	8.55605149066474	log.mad	log.mad.thresh	-3.06797832719976	6
-3.03874000705693	8.55605149066474	log.mad	log.mad.thresh	-3.03874000705693	6
-3.03275494018199	8.55605149066474	log.mad	log.mad.thresh	-3.03275494018199	6
-3.01673144302113	8.55605149066474	log.mad	log.mad.thresh	-3.01673144302113	6
-2.9997273296055	8.55605149066474	log.mad	log.mad.thresh	-2.9997273296055	6
-2.99300764584068	8.55605149066474	log.mad	log.mad.thresh	-2.99300764584068	6
-2.97756749772815	8.55605149066474	log.mad	log.mad.thresh	-2.97756749772815	6
-2.95671233316695	8.55605149066474	log.mad	log.mad.thresh	-2.95671233316695	6
-2.93399282300782	8.55605149066474	log.mad	log.mad.thresh	-2.93399282300782	6
-2.91925822882904	8.55605149066474	log.mad	log.mad.thresh	-2.91925822882904	6
-2.91272294490496	8.55605149066474	log.mad	log.mad.thresh	-2.91272294490496	6
-2.90091679298919	8.38442945746295	log.mad	log.mad.thresh	-2.90091679298919	6
-2.89532856742363	8.38442945746295	log.mad	log.mad.thresh	-2.89532856742363	6
-2.89331240801927	8.38442945746295	log.mad	log.mad.thresh	-2.89331240801927	6
-2.8903268175071	8.38442945746295	log.mad	log.mad.thresh	-2.8903268175071	6
-2.88871961823805	8.38442945746295	log.mad	log.mad.thresh	-2.88871961823805	6
-2.88532403385801	8.09443721082301	log.mad	log.mad.thresh	-2.88532403385801	6
-2.87672990892027	8.09443721082301	log.mad	log.mad.thresh	-2.87672990892027	6
-2.8631083816259	8.09443721082301	log.mad	log.mad.thresh	-2.8631083816259	6
-2.85428308693244	8.09443721082301	log.mad	log.mad.thresh	-2.85428308693244	6
-2.84181173764153	8.09443721082301	log.mad	log.mad.thresh	-2.84181173764153	6
-2.83007162703623	8.09443721082301	log.mad	log.mad.thresh	-2.83007162703623	6
-2.82380106448097	8.09443721082301	log.mad	log.mad.thresh	-2.82380106448097	6
-2.81644846638205	8.09443721082301	log.mad	log.mad.thresh	-2.81644846638205	6
-2.80999344651041	8.09443721082301	log.mad	log.mad.thresh	-2.80999344651041	6
-2.79804633071877	8.09443721082301	log.mad	log.mad.thresh	-2.79804633071877	6
-2.77797327190277	8.09443721082301	log.mad	log.mad.thresh	-2.77797327190277	6
-2.75634625462163	8.09443721082301	log.mad	log.mad.thresh	-2.75634625462163	6
-2.73877837170882	8.09443721082301	log.mad	log.mad.thresh	-2.73877837170882	6
-2.72755138854465	8.09443721082301	log.mad	log.mad.thresh	-2.72755138854465	6
-2.71015428633862	8.09443721082301	log.mad	log.mad.thresh	-2.71015428633862	6
-2.69243076768016	8.09443721082301	log.mad	log.mad.thresh	-2.69243076768016	6
-2.68920926340671	8.27575127196035	log.mad	log.mad.thresh	-2.68920926340671	6
-2.68210493411309	8.27575127196035	log.mad	log.mad.thresh	-2.68210493411309	6
-2.66526584268327	8.27575127196035	log.mad	log.mad.thresh	-2.66526584268327	6
-2.65275784209228	8.48725582461594	log.mad	log.mad.thresh	-2.65275784209228	6
-2.64837890931216	8.48725582461594	log.mad	log.mad.thresh	-2.64837890931216	6
-2.64541549027185	8.27575127196035	log.mad	log.mad.thresh	-2.64541549027185	6
-2.64417817866232	8.27575127196035	log.mad	log.mad.thresh	-2.64417817866232	6
-2.64298500767469	8.27575127196035	log.mad	log.mad.thresh	-2.64298500767469	6
-2.63963557786102	8.27747718944723	log.mad	log.mad.thresh	-2.63963557786102	6
-2.63594106841411	8.27747718944723	log.mad	log.mad.thresh	-2.63594106841411	6
-2.62673272329374	8.27747718944723	log.mad	log.mad.thresh	-2.62673272329374	6
-2.60328130640727	8.27747718944723	log.mad	log.mad.thresh	-2.60328130640727	6
-2.5641389859189	8.27747718944723	log.mad	log.mad.thresh	-2.5641389859189	6
-2.53912206891868	7.86595053193221	log.mad	log.mad.thresh	-2.53912206891868	6
-2.5371184193979	7.86595053193221	log.mad	log.mad.thresh	-2.5371184193979	6
-2.52571007904757	7.86595053193221	log.mad	log.mad.thresh	-2.52571007904757	6
-2.51539805737777	7.86595053193221	log.mad	log.mad.thresh	-2.51539805737777	6
-2.50951220459111	7.86595053193221	log.mad	log.mad.thresh	-2.50951220459111	6
-2.50007761910465	7.86595053193221	log.mad	log.mad.thresh	-2.50007761910465	6
-2.49343394820107	7.86595053193221	log.mad	log.mad.thresh	-2.49343394820107	6
-2.48991132351453	7.08651936020545	log.mad	log.mad.thresh	-2.48991132351453	6
-2.48671730770037	6.05230453254216	log.mad	log.mad.thresh	-2.48671730770037	6
-2.47392230699237	5.35147931737029	log.mad	log.mad.thresh	-2.47392230699237	6
-2.45628574046295	5.35147931737029	log.mad	log.mad.thresh	-2.45628574046295	6
-2.41958454296112	5.35147931737029	log.mad	log.mad.thresh	-2.41958454296112	6
-2.38841376059838	5.35147931737029	log.mad	log.mad.thresh	-2.38841376059838	6
-2.37120435033153	5.35147931737029	log.mad	log.mad.thresh	-2.37120435033153	6
-2.35492905951166	5.35147931737029	log.mad	log.mad.thresh	-2.35492905951166	6
-2.35226679651821	4.9129548627001	log.mad	log.mad.thresh	-2.35226679651821	6
-2.33839145710276	5.11741895113961	log.mad	log.mad.thresh	-2.33839145710276	6
-2.31494757059488	5.11741895113961	log.mad	log.mad.thresh	-2.31494757059488	6
-2.29231883865383	5.11741895113961	log.mad	log.mad.thresh	-2.29231883865383	6
-2.27441211011336	5.11741895113961	log.mad	log.mad.thresh	-2.27441211011336	6
-2.26777564883725	5.11741895113961	log.mad	log.mad.thresh	-2.26777564883725	6
-2.2635485360225	5.11741895113961	log.mad	log.mad.thresh	-2.2635485360225	6
-2.25402517862556	5.11741895113961	log.mad	log.mad.thresh	-2.25402517862556	6
-2.23402864892722	5.11741895113961	log.mad	log.mad.thresh	-2.23402864892722	6
-2.20496580660434	3.78250434270982	log.mad	log.mad.thresh	-2.20496580660434	6
-2.1816656939412	3.78250434270982	log.mad	log.mad.thresh	-2.1816656939412	6
-2.16812652631956	3.78250434270982	log.mad	log.mad.thresh	-2.16812652631956	6
-2.14721737123815	2.93069163334212	log.mad	log.mad.thresh	-2.14721737123815	6
-2.11249860640012	2.93069163334212	log.mad	log.mad.thresh	-2.11249860640012	6
-2.09325687446392	2.93069163334212	log.mad	log.mad.thresh	-2.09325687446392	6
-2.03548671906702	3.26398546359076	log.mad	log.mad.thresh	-2.03548671906702	6
-1.89926384535668	4.45482503026201	log.mad	log.mad.thresh	-1.89926384535668	6
-1.78601242465807	5.62806784164493	log.mad	log.mad.thresh	-1.78601242465807	6
-1.69846549782181	5.83784647681364	log.mad	log.mad.thresh	-1.69846549782181	6
-1.63850006510732	6.93452211783358	log.mad	log.mad.thresh	-1.63850006510732	6
-1.60242408894456	6.93452211783358	log.mad	log.mad.thresh	-1.60242408894456	6
-1.56256020836578	8.55605149066474	log.mad	log.mad.thresh	-1.56256020836578	6
-1.46591940265293	8.55605149066474	log.mad	log.mad.thresh	-1.46591940265293	6
4.62454010014606	8.55605149066474	log.n	log.n.thresh	4.62454010014606	7
4.71654192163453	8.55605149066474	log.n	log.n.thresh	4.71654192163453	7
4.84219913577498	8.55605149066474	log.n	log.n.thresh	4.84219913577498	7
4.9270173344083	8.38442945746295	log.n	log.n.thresh	4.9270173344083	7
4.95580226031904	8.38442945746295	log.n	log.n.thresh	4.95580226031904	7
4.96632896491795	8.38442945746295	log.n	log.n.thresh	4.96632896491795	7
4.99022429683613	8.38442945746295	log.n	log.n.thresh	4.99022429683613	7
5.01395756545559	8.38442945746295	log.n	log.n.thresh	5.01395756545559	7
5.0205801788306	8.38442945746295	log.n	log.n.thresh	5.0205801788306	7
5.02715922111936	7.87397994261405	log.n	log.n.thresh	5.02715922111936	7
5.03369526190303	7.87397994261405	log.n	log.n.thresh	5.03369526190303	7
5.04018885966644	7.27693476700395	log.n	log.n.thresh	5.04018885966644	7
5.04983546113378	7.27693476700395	log.n	log.n.thresh	5.04983546113378	7
5.05942041918764	5.79411048301052	log.n	log.n.thresh	5.05942041918764	7
5.0688844241304	5.79411048301052	log.n	log.n.thresh	5.0688844241304	7
5.07828909010915	5.79411048301052	log.n	log.n.thresh	5.07828909010915	7
5.08450035010842	4.33849583101352	log.n	log.n.thresh	5.08450035010842	7
5.09067326801957	4.33849583101352	log.n	log.n.thresh	5.09067326801957	7
5.10587200661176	4.33849583101352	log.n	log.n.thresh	5.10587200661176	7
5.12689612473351	4.33849583101352	log.n	log.n.thresh	5.12689612473351	7
5.13873099677646	4.33849583101352	log.n	log.n.thresh	5.13873099677646	7
5.14457901665806	5.16425480258395	log.n	log.n.thresh	5.14457901665806	7
5.15039303565562	5.16425480258395	log.n	log.n.thresh	5.15039303565562	7
5.16188779476797	5.16425480258395	log.n	log.n.thresh	5.16188779476797	7
5.17331686380599	5.16425480258395	log.n	log.n.thresh	5.17331686380599	7
5.17896664143296	6.61986945458095	log.n	log.n.thresh	5.17896664143296	7
5.18458467806642	7.11739009658436	log.n	log.n.thresh	5.18458467806642	7
5.20387081545954	7.11739009658436	log.n	log.n.thresh	5.20387081545954	7
5.22839889395414	7.11739009658436	log.n	log.n.thresh	5.22839889395414	7
5.25727831103023	7.11739009658436	log.n	log.n.thresh	5.25727831103023	7
5.32204533712618	7.11739009658436	log.n	log.n.thresh	5.32204533712618	7
5.37523553890547	7.11739009658436	log.n	log.n.thresh	5.37523553890547	7
5.38906130457073	7.11739009658436	log.n	log.n.thresh	5.38906130457073	7
5.39589512393506	7.11739009658436	log.n	log.n.thresh	5.39589512393506	7
5.4049043766864	7.11739009658436	log.n	log.n.thresh	5.4049043766864	7
5.41609052556366	7.11739009658436	log.n	log.n.thresh	5.41609052556366	7
5.43792805731499	7.11739009658436	log.n	log.n.thresh	5.43792805731499	7
5.45745331475093	7.11739009658436	log.n	log.n.thresh	5.45745331475093	7
5.46592809390782	7.11739009658436	log.n	log.n.thresh	5.46592809390782	7
5.48880110480192	7.11739009658436	log.n	log.n.thresh	5.48880110480192	7
5.50735993628017	7.11739009658436	log.n	log.n.thresh	5.50735993628017	7
5.51140854139648	5.79895662707119	log.n	log.n.thresh	5.51140854139648	7
5.52930309532227	5.79895662707119	log.n	log.n.thresh	5.52930309532227	7
5.54712676468739	5.79895662707119	log.n	log.n.thresh	5.54712676468739	7
5.55871029432816	5.79895662707119	log.n	log.n.thresh	5.55871029432816	7
5.57966574213598	5.79895662707119	log.n	log.n.thresh	5.57966574213598	7
5.60387903908871	5.79895662707119	log.n	log.n.thresh	5.60387903908871	7
5.62399143974397	5.79895662707119	log.n	log.n.thresh	5.62399143974397	7
5.64360179632061	5.79895662707119	log.n	log.n.thresh	5.64360179632061	7
5.71215640330681	5.79895662707119	log.n	log.n.thresh	5.71215640330681	7
5.76988105946189	5.79895662707119	log.n	log.n.thresh	5.76988105946189	7
5.78979180655523	5.79895662707119	log.n	log.n.thresh	5.78979180655523	7
5.84573243923436	5.79895662707119	log.n	log.n.thresh	5.84573243923436	7
5.89023812806251	5.79895662707119	log.n	log.n.thresh	5.89023812806251	7
5.92778928033326	6.20072795641749	log.n	log.n.thresh	5.92778928033326	7
5.96228571607674	6.20072795641749	log.n	log.n.thresh	5.96228571607674	7
5.96742714955453	6.20072795641749	log.n	log.n.thresh	5.96742714955453	7
5.99121135801408	6.20072795641749	log.n	log.n.thresh	5.99121135801408	7
6.01615418526952	5.72734274885022	log.n	log.n.thresh	6.01615418526952	7
6.02102040372863	5.72734274885022	log.n	log.n.thresh	6.02102040372863	7
6.02465678339317	5.72734274885022	log.n	log.n.thresh	6.02465678339317	7
6.05404244210088	5.72734274885022	log.n	log.n.thresh	6.05404244210088	7
6.09126893119826	5.72734274885022	log.n	log.n.thresh	6.09126893119826	7
6.10367091988116	5.72734274885022	log.n	log.n.thresh	6.10367091988116	7
6.13411510471867	5.72734274885022	log.n	log.n.thresh	6.13411510471867	7
6.18389162421	6.17745485275928	log.n	log.n.thresh	6.18389162421	7
6.2115910139049	6.17918077024615	log.n	log.n.thresh	6.2115910139049	7
6.22157138518617	6.17918077024615	log.n	log.n.thresh	6.22157138518617	7
6.22850905843297	6.17918077024615	log.n	log.n.thresh	6.22850905843297	7
6.25543864326934	6.17918077024615	log.n	log.n.thresh	6.25543864326934	7
6.37791427783214	6.17918077024615	log.n	log.n.thresh	6.37791427783214	7
6.47697117945633	6.17918077024615	log.n	log.n.thresh	6.47697117945633	7
6.47927710206761	6.17918077024615	log.n	log.n.thresh	6.47927710206761	7
7.28414964452454	4.45482503026201	log.n	log.n.thresh	7.28414964452454	7
8.26901262111062	6.17918077024615	log.n	log.n.thresh	8.26901262111062	7
8.46907631233046	7.4856350464348	log.n	log.n.thresh	8.46907631233046	7
8.5886706719164	7.4856350464348	log.n	log.n.thresh	8.5886706719164	7
-0.864510435724094	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.864510435724094	8
-0.568351165309297	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.568351165309297	8
-0.310772706670649	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.310772706670649	8
-0.26080414268831	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.26080414268831	8
-0.242656739092599	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.242656739092599	8
-0.22102760588812	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.22102760588812	8
-0.160640579503294	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.160640579503294	8
-0.0773648509102559	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.0773648509102559	8
-0.0320181031998384	8.55605149066474	log.rss.1	log.rss.1.thresh	-0.0320181031998384	8
0.00305861380264272	8.55605149066474	log.rss.1	log.rss.1.thresh	0.00305861380264272	8
0.0354258401153429	8.55605149066474	log.rss.1	log.rss.1.thresh	0.0354258401153429	8
0.0518749683550526	8.55605149066474	log.rss.1	log.rss.1.thresh	0.0518749683550526	8
0.095489915910694	8.55605149066474	log.rss.1	log.rss.1.thresh	0.095489915910694	8
0.124400082196657	8.55605149066474	log.rss.1	log.rss.1.thresh	0.124400082196657	8
0.134299591009318	8.55605149066474	log.rss.1	log.rss.1.thresh	0.134299591009318	8
0.153934295573265	8.55605149066474	log.rss.1	log.rss.1.thresh	0.153934295573265	8
0.197424740450898	8.55605149066474	log.rss.1	log.rss.1.thresh	0.197424740450898	8
0.233791508252039	8.55605149066474	log.rss.1	log.rss.1.thresh	0.233791508252039	8
0.236677082033339	8.55605149066474	log.rss.1	log.rss.1.thresh	0.236677082033339	8
0.23748721068976	8.55605149066474	log.rss.1	log.rss.1.thresh	0.23748721068976	8
0.259933441418394	8.55605149066474	log.rss.1	log.rss.1.thresh	0.259933441418394	8
0.306612636113008	8.55605149066474	log.rss.1	log.rss.1.thresh	0.306612636113008	8
0.332514961595774	8.55605149066474	log.rss.1	log.rss.1.thresh	0.332514961595774	8
0.336802195690718	8.55605149066474	log.rss.1	log.rss.1.thresh	0.336802195690718	8
0.342895162723512	8.55605149066474	log.rss.1	log.rss.1.thresh	0.342895162723512	8
0.358162365366992	8.55605149066474	log.rss.1	log.rss.1.thresh	0.358162365366992	8
0.381770269324096	8.55605149066474	log.rss.1	log.rss.1.thresh	0.381770269324096	8
0.395972236573647	8.55605149066474	log.rss.1	log.rss.1.thresh	0.395972236573647	8
0.416202572777373	8.55605149066474	log.rss.1	log.rss.1.thresh	0.416202572777373	8
0.449326948068923	8.55605149066474	log.rss.1	log.rss.1.thresh	0.449326948068923	8
0.491057608922484	8.55605149066474	log.rss.1	log.rss.1.thresh	0.491057608922484	8
0.525085231345902	8.55605149066474	log.rss.1	log.rss.1.thresh	0.525085231345902	8
0.541222387607044	8.55605149066474	log.rss.1	log.rss.1.thresh	0.541222387607044	8
0.553393315337999	8.55605149066474	log.rss.1	log.rss.1.thresh	0.553393315337999	8
0.584868326354053	8.55605149066474	log.rss.1	log.rss.1.thresh	0.584868326354053	8
0.638334690748531	8.55605149066474	log.rss.1	log.rss.1.thresh	0.638334690748531	8
0.673919562964832	8.55605149066474	log.rss.1	log.rss.1.thresh	0.673919562964832	8
0.713469572855734	8.55605149066474	log.rss.1	log.rss.1.thresh	0.713469572855734	8
0.753387920730107	8.55605149066474	log.rss.1	log.rss.1.thresh	0.753387920730107	8
0.763420683109153	7.62975828320834	log.rss.1	log.rss.1.thresh	0.763420683109153	8
0.783811901687569	7.62975828320834	log.rss.1	log.rss.1.thresh	0.783811901687569	8
0.819172930411671	7.62975828320834	log.rss.1	log.rss.1.thresh	0.819172930411671	8
0.83584382359119	7.62975828320834	log.rss.1	log.rss.1.thresh	0.83584382359119	8
0.840518096302218	7.62975828320834	log.rss.1	log.rss.1.thresh	0.840518096302218	8
0.853665486942916	7.62975828320834	log.rss.1	log.rss.1.thresh	0.853665486942916	8
0.864083739828093	7.62975828320834	log.rss.1	log.rss.1.thresh	0.864083739828093	8
0.877004839322216	7.62975828320834	log.rss.1	log.rss.1.thresh	0.877004839322216	8
0.89848605219098	7.62975828320834	log.rss.1	log.rss.1.thresh	0.89848605219098	8
0.922661060535975	7.62975828320834	log.rss.1	log.rss.1.thresh	0.922661060535975	8
0.944595975851018	7.62975828320834	log.rss.1	log.rss.1.thresh	0.944595975851018	8
0.965343246913308	7.62975828320834	log.rss.1	log.rss.1.thresh	0.965343246913308	8
0.983109847426558	7.62975828320834	log.rss.1	log.rss.1.thresh	0.983109847426558	8
0.999505143331677	7.62975828320834	log.rss.1	log.rss.1.thresh	0.999505143331677	8
1.01472761966077	7.62975828320834	log.rss.1	log.rss.1.thresh	1.01472761966077	8
1.02733435451781	7.62975828320834	log.rss.1	log.rss.1.thresh	1.02733435451781	8
1.07764893691992	7.62975828320834	log.rss.1	log.rss.1.thresh	1.07764893691992	8
1.12394491799335	7.62975828320834	log.rss.1	log.rss.1.thresh	1.12394491799335	8
1.16218489459145	8.4272217488556	log.rss.1	log.rss.1.thresh	1.16218489459145	8
1.22560867449041	8.4272217488556	log.rss.1	log.rss.1.thresh	1.22560867449041	8
1.25919272301296	8.4272217488556	log.rss.1	log.rss.1.thresh	1.25919272301296	8
1.26402266525632	8.21571719620002	log.rss.1	log.rss.1.thresh	1.26402266525632	8
1.27018313246983	8.21571719620002	log.rss.1	log.rss.1.thresh	1.27018313246983	8
